"STATE__","BGN_DATE","BGN_TIME","TIME_ZONE","COUNTY","COUNTYNAME","STATE","EVTYPE","BGN_RANGE","BGN_AZI","BGN_LOCATI","END_DATE","END_TIME","COUNTY_END","COUNTYENDN","END_RANGE","END_AZI","END_LOCATI","LENGTH","WIDTH","F","MAG","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","WFO","STATEOFFIC","ZONENAMES","LATITUDE","LONGITUDE","LATITUDE_E","LONGITUDE_","REMARKS","REFNUM","PROPDMGTOTAL"
"654490",17,"7/18/2007 0:00:00","19:44:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"W","MT PROSPECT","7/18/2007 0:00:00","19:44:00 PM",0,NA,0,"","",0,0,NA,50,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4204,8755,0,0,"EVENT NARRATIVE: A tree was blown down blocking a road. EPISODE NARRATIVE: Severe thunderstorms developed during the early evening hours of July 18th and moved across northern Illinois.",654419,0
"654497",17,"7/18/2007 0:00:00","20:11:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"N","PALOS HGTS","7/18/2007 0:00:00","20:41:00 PM",0,NA,0,"","",0,0,NA,0,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4140,8748,0,0,"EVENT NARRATIVE: Two inches of rain in 30 minutes near 135th and Ridgeland. EPISODE NARRATIVE: Severe thunderstorms developed during the early evening hours of July 18th and moved across northern Illinois.",654426,0
"654499",17,"7/18/2007 0:00:00","20:20:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"N","CHICAGO","7/18/2007 0:00:00","20:20:00 PM",0,NA,0,"","",0,0,NA,0,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4149,8739,0,0,"EVENT NARRATIVE: Two inches of rain measured in Wrigleyville. EPISODE NARRATIVE: Severe thunderstorms developed during the early evening hours of July 18th and moved across northern Illinois.",654428,0
"654512",17,"7/18/2007 0:00:00","20:55:00 PM","CST",31,"COOK","IL","FLOOD",0,"N","OAK FOREST","7/18/2007 0:00:00","23:00:00 PM",0,NA,0,"","",0,0,NA,0,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4136,8745,0,0,"EVENT NARRATIVE: Four to five inches of standing water at 167th and Cicero. EPISODE NARRATIVE: Severe thunderstorms developed during the early evening hours of July 18th and moved across northern Illinois.",654441,0
"654513",17,"7/18/2007 0:00:00","21:00:00 PM","CST",31,"COOK","IL","FLOOD",0,"N","OAK FOREST","7/19/2007 0:00:00","00:00:00 AM",0,NA,0,"","",0,0,NA,0,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4136,8745,0,0,"EVENT NARRATIVE: A viaduct was flooded west of Cicero Avenue on 159th Street. EPISODE NARRATIVE: Severe thunderstorms developed during the early evening hours of July 18th and moved across northern Illinois.",654442,0
"654520",17,"7/26/2007 0:00:00","03:41:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"E","BURR RIDGE","7/26/2007 0:00:00","03:41:00 AM",0,NA,0,"","",0,0,NA,65,0,0,2,1e+06,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4145,8757,0,0,"EVENT NARRATIVE: Roof damage to two large commercial buildings.  Numerous large limbs blown down.  Damage concentrated near County Line Road and Interstate 55. EPISODE NARRATIVE: Severe thunderstorms moved south across northeast Illinois during the early morning hours of July 26th.",654449,2e+06
"654563",17,"8/8/2007 0:00:00","14:09:00 PM","CST",31,"COOK","IL","TORNADO",0,"N","BARRINGTON HILLS","8/8/2007 0:00:00","14:09:00 PM",0,NA,0,"","",0,0,NA,0,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4207,8810,0,0,"EVENT NARRATIVE: Funnel cloud reported over Barrington Hills. EPISODE NARRATIVE: A thundestorm developed over northern Kane County during the afternoon of August 8th and quickly began to rotate and produced funnel cloud reports but no confirmed tornado touch downs.  Late in the afternoon, new thunderstorms produced flash flooding over parts of southern Kane County.",654492,0
"654645",17,"8/22/2007 0:00:00","03:00:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"N","BARRINGTON","8/22/2007 0:00:00","03:00:00 AM",0,NA,0,"","",0,0,NA,50,0,0,3,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4209,8807,0,0,"EVENT NARRATIVE: Tree limbs and power lines blown down. EPISODE NARRATIVE: Severe storms moved across northern Illinois during the early morning hours August 22nd.",654574,3000
"654655",17,"8/22/2007 0:00:00","22:06:00 PM","CST",31,"COOK","IL","FLOOD",0,"N","CHICAGO","8/23/2007 0:00:00","01:00:00 AM",0,NA,0,"","",0,0,NA,0,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4149,8739,0,0,"EVENT NARRATIVE: Northbound Michigan Avenue entrance tunnel to northbound Lakeshore Drive was flooded. EPISODE NARRATIVE: Severe storms moved across northern Illinois during the late evening hours of August 22nd.",654584,0
"654659",17,"8/23/2007 0:00:00","06:00:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"E","BURR RIDGE","8/24/2007 0:00:00","06:00:00 AM",0,NA,0,"","",0,0,NA,0,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4145,8757,0,0,"EVENT NARRATIVE: Measured 24 hour rainfall was 5.64 inches. EPISODE NARRATIVE: Powerful and damaging thunderstorms moved across northern Illinois producing widespread wind damage.  The most intense wind damage occurred along a path which began in far western Dupage County near the intersection of Roosevelt Road and Washington Street in West Chicago and continued east through the northern portions Lombard and Glen Ellyn, into Northlake, then across the north side of Chicago to the Lake Michigan Shore near Montrose Harbor.  Wind damage along this path was consistent with winds 60 to 80 mph.  Smaller pockets of more intense damage with winds of 80 to 100 mph were noted in the Wrigleyville area.  The City of Chicago reported over 6,400 tree emergencies, over 200 damaged light poles, and over 350 downed power lines.  A 40 inch diameter tree was blown down on West Waveland Street in Chicago.  ComEd reported that a total of 615,000 customers lost power during the storms.",654588,0
"654709",17,"8/23/2007 0:00:00","14:10:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"E","STREAMWOOD","8/23/2007 0:00:00","14:10:00 PM",0,NA,0,"","",0,0,NA,65,0,0,100,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4201,8810,0,0,"EVENT NARRATIVE: Large trees down all over town, some on cars and houses. EPISODE NARRATIVE: Powerful and damaging thunderstorms moved across northern Illinois producing widespread wind damage.  The most intense wind damage occurred along a path which began in far western Dupage County near the intersection of Roosevelt Road and Washington Street in West Chicago and continued east through the northern portions Lombard and Glen Ellyn, into Northlake, then across the north side of Chicago to the Lake Michigan Shore near Montrose Harbor.  Wind damage along this path was consistent with winds 60 to 80 mph.  Smaller pockets of more intense damage with winds of 80 to 100 mph were noted in the Wrigleyville area.  The City of Chicago reported over 6,400 tree emergencies, over 200 damaged light poles, and over 350 downed power lines.  A 40 inch diameter tree was blown down on West Waveland Street in Chicago.  ComEd reported that a total of 615,000 customers lost power during the storms.",654638,1e+05
"654711",17,"8/23/2007 0:00:00","14:10:00 PM","CST",31,"COOK","IL","THUNDERSTORM",0,"E","STREAMWOOD","8/23/2007 0:00:00","14:10:00 PM",0,NA,0,"","",0,0,NA,61,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4201,8810,0,0,"EVENT NARRATIVE: Estimated gust to 70 mph. EPISODE NARRATIVE: Powerful and damaging thunderstorms moved across northern Illinois producing widespread wind damage.  The most intense wind damage occurred along a path which began in far western Dupage County near the intersection of Roosevelt Road and Washington Street in West Chicago and continued east through the northern portions Lombard and Glen Ellyn, into Northlake, then across the north side of Chicago to the Lake Michigan Shore near Montrose Harbor.  Wind damage along this path was consistent with winds 60 to 80 mph.  Smaller pockets of more intense damage with winds of 80 to 100 mph were noted in the Wrigleyville area.  The City of Chicago reported over 6,400 tree emergencies, over 200 damaged light poles, and over 350 downed power lines.  A 40 inch diameter tree was blown down on West Waveland Street in Chicago.  ComEd reported that a total of 615,000 customers lost power during the storms.",654640,0
